% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=385484, Tue Jan 13 20:26:32 2026, <python>{}</python>
1 12 0.47934219282341123 1.0000470599308133 72.0628019232305 7.2062801923230495e+01 72.31111451041116 72.45701939850915 0.10002899935012977 72.25310758846813 nan 71.5   
2 24 0.48059743686491413 1.1376740690712959 60.95879769213073 6.0958797692130730e+01 72.28221960060867 72.34955569144124 0.14657496034088524 72.14701398064604 nan 137.7   
3 36 0.51354153684173 1.1718147116256543 51.47010145918043 5.1470101459180427e+01 72.16269445955966 72.34678940019337 1.9027522803518337 70.37556181513551 nan 184.9   
4 48 0.5694253619085036 1.2796959447448184 47.17378798562209 4.7173787985622091e+01 56.894899983500245 72.52466621089262 23.06268971870321 49.17433059810392 nan 255.9   
5 60 0.6418351714468731 1.3616297781953197 44.723807514544 4.4723807514543999e+01 49.83739121404124 72.19416674836039 16.423071014117895 46.037098765406554 nan 295.0   
6 72 0.6703147947115389 1.391357517528645 43.93931390729565 4.3939313907295649e+01 45.68791259825361 62.74563935679964 3.2335406810900835 44.838804017149535 nan 310.0   
7 84 0.7168533588042462 1.4088900423969843 43.75336926011261 4.3753369260112613e+01 45.94558764126318 61.721948180206276 10.546958448544942 44.87624897823041 nan 328.8   
8 96 0.7525499786250041 1.407931507414247 43.270439436237076 4.3270439436237076e+01 45.09803172130168 54.53589334030497 1.8373082993480807 43.669119696244564 nan 345.4   
9 108 0.7810270568951594 1.4386480800087094 43.270439436237076 4.3408792169365647e+01 44.385587607001355 51.54525841706837 1.3648791328142806 43.646947851469704 nan 349.3   
10 120 0.7803446018300629 1.448993309744764 43.270439436237076 4.3405595971770410e+01 44.32308613839663 45.198234582372216 1.2049600309826545 43.510238707094196 nan 352.0   
11 132 0.7569522337860598 1.4794321821280703 43.24054517882018 4.3240545178820177e+01 44.752364864674014 53.0547444156595 2.2491714351317995 44.02017442839101 nan 355.3   
12 144 0.7536121779079386 1.483654593037353 43.24054517882018 4.3305151056426944e+01 44.12119745865307 52.28024821246421 2.7078326201787632 43.49200854475725 nan 359.9   
13 156 0.7511981662630952 1.5274366828127828 43.09685535779935 4.3096855357799349e+01 44.53534790758783 47.864625412360176 1.2264026060715665 43.80904447626153 nan 362.8   
14 168 0.7443768830900601 1.556894134073042 43.09685535779935 4.3534593224912051e+01 44.289788514971654 47.24936527762433 1.4017006201310949 43.71006919387622 nan 366.0   
15 180 0.7308361300449963 1.5982140623706882 43.09685535779935 4.3362593860794796e+01 43.86959127859154 45.59082321871123 0.7896626690586785 43.557398894956656 nan 368.9   
16 192 0.694489132363536 1.6314706779094685 43.02564775090538 4.3025647750905378e+01 43.9096680737174 45.44120620980311 1.2790615735192148 43.34250439133196 nan 371.7   
17 204 0.6730093856315236 1.632358686856588 43.02564775090538 4.3252153986044149e+01 43.75257519327569 45.05363186302194 0.7330786207102022 43.453389887147154 nan 374.9   
18 216 0.6493164630626431 1.6531053971453382 42.90316786004205 4.2903167860042053e+01 43.576138728934076 44.573910092332106 0.46290827609864493 43.219235966703536 nan 378.1   
19 228 0.621564167198688 1.650019596224635 42.90316786004205 4.2978893326281231e+01 43.85733274960034 45.584943485328004 1.701662871619888 43.3029530972687 nan 380.8   
20 240 0.6283864010320486 1.66777648835711 42.75924103016158 4.2759241030161583e+01 43.475951982029 44.93157432687137 0.9317935967687276 43.15351158914487 nan 384.1   
21 252 0.6388992064932733 1.6758851694118124 42.75924103016158 4.2879091589990345e+01 43.62778203670288 44.9060370637593 1.1856647054168832 43.144150351337515 nan 387.2   
22 264 0.6377486093758445 1.6894436862700262 42.75924103016158 4.2833866258293220e+01 43.39774378957335 44.97480043227408 1.563156228987303 42.99905410701683 nan 390.4   
23 276 0.602573098068942 1.7217467892574851 42.75924103016158 4.2849360671737450e+01 43.813422891450664 44.80838157410738 1.5320127983878677 43.02696243494246 nan 393.8   
24 288 0.5864039853104963 1.7254791262125724 42.75924103016158 4.2910629336548894e+01 43.517985930805814 44.86783610180343 1.0260093922934388 43.08530035193931 nan 397.4   
25 300 0.5875205099803913 1.7886582269695122 42.75924103016158 4.2824406922061065e+01 43.288770760962606 44.575129776818585 0.903131035362847 43.012159234958574 nan 400.3   
26 312 0.6310614439403703 1.813194280804931 42.75924103016158 4.2816190338854724e+01 43.311434310989185 44.57030905075491 0.849455194296354 42.886213734895705 nan 403.3   
27 324 0.6518825472957904 1.9070186076134417 42.75924103016158 4.2814649988087311e+01 43.97631818297515 44.980549234477536 1.5120744909263806 43.03061360762703 nan 406.7   
28 336 0.6481918626077914 1.9602742978716723 42.75924103016158 4.2852020130340172e+01 43.16116122310354 44.76675602346341 0.45326429397263723 42.9872513441144 nan 409.4   
29 348 0.6753578551020749 2.0320582931156617 42.75924103016158 4.2881823101448788e+01 43.54449630681658 44.83402072301262 1.708178473726079 42.97183325930614 nan 412.2   
30 360 0.6969611829597985 2.0716942113066166 42.75924103016158 4.2833506639277878e+01 43.23372615973872 44.721809051025566 1.2215920669859202 42.992228710340484 nan 415.2   
31 372 0.6753360421977979 2.11582989206559 42.75924103016158 4.2806872808625997e+01 43.703651389513006 44.718972723479375 1.0794612202336111 42.970383453817206 nan 417.9   
32 384 0.6312498298628463 2.17640016127822 42.75924103016158 4.2787066628949553e+01 43.09749838150494 45.007956390774545 1.146577055890802 42.898085777689815 nan 421.1   
