% # columns="iteration, evaluation, void, void, void, xmean", seed=385484, Tue Jan 13 20:26:32 2026, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 2.5509163761050897 0.6811046000486888 1.7176360649263671 1.2356308909306728 1.024250616181078 0.931734367820898 1.0000437865356329 0.8655570256117683 0.9329393399205101 0.8033143027862087 1.2361928415518284 1.1336769250296876 1.043862835672354 1.3012588064987272 0.4833232387072495 1.0369803869481777 0.9706502886026157
2 24 0 0 0 2.054939973767428 1.012593831521169 1.8831658533751696 1.0608505912854749 1.1212781558908305 1.2032067248803673 1.179352404105759 0.6751294630950526 0.5382955639299183 0.7725778994841089 1.6771998875849095 1.0782695765462904 1.1810844213085303 1.249051067404565 0.44488117337812283 0.7642673238462974 1.3012464127937846
3 36 0 0 0 1.9158478911259025 1.3253299920793873 2.2785976310306237 0.9435308064004909 1.327287074483832 1.0795335038409786 1.703761456108667 0.30651619069440295 0.19367720083725543 0.08148670041553718 1.2208804079162383 0.9467849487415864 1.4682064881223906 1.229592740180188 0.24256430415063127 0.9278417005217902 1.184851262439616
4 48 0 0 0 1.7206560525954282 1.9868641973360628 2.848398076711473 0.8314694612363949 1.634753160565839 1.0652428945472125 1.879736568781005 0.38861753875022664 0.08692217980267256 -0.09796860952182541 1.081072596795186 1.0765452570916365 1.1704233781108244 0.8269854269846764 -0.06454757733546107 0.9473927884096807 1.6176755484944527
5 60 0 0 0 1.298315008304887 2.420273175411285 2.870833579959139 0.12490642386411627 1.6438354332157379 1.2891987767904531 1.540326332423117 0.25854728016268086 -0.011964508092650867 -0.20425016982468813 0.9924279809602007 1.2238023347662836 1.1474524463807028 0.07623011787810657 0.22619786101844153 0.7913455783207746 2.19683402143913
6 72 0 0 0 0.4985856971716559 2.000244632914198 2.680829916328007 0.07968941624507632 1.214179683839135 1.2626890850502988 1.7374150319922115 0.9100871450173641 0.24829169469951776 -0.06401566954184074 1.3483746490366122 1.3632460661752457 1.4017615133335517 0.5594660804001982 0.19628657659425133 0.7618015584930478 2.194225359747944
7 84 0 0 0 0.2539037499378148 2.1734044551949863 2.5446935952348575 -0.33546474189883946 0.507936426567244 1.203415150259415 2.699904452121926 0.856340723256451 0.635594154185153 -0.2529032693729901 1.4925329208232279 1.607002663983406 1.6608724397660763 0.4989302577864239 0.8199888499440581 -0.011655336962735185 1.6519542207010325
8 96 0 0 0 -0.17740809890192397 1.9096942563812156 2.296435678761621 -0.29586234567812314 0.27279590742393295 0.8125445494063188 2.2635555120843254 1.68714394480694 0.4761000217411372 0.1800654308808572 1.061506728776096 2.000582788407485 1.7738410159461615 0.9482681490955321 0.2383115832725598 -0.6092329654128994 1.8032891239409585
9 108 0 0 0 -0.34868689951753845 2.0715487161350006 2.8047631093681518 -0.8993323361060702 0.6953825846809671 1.2709079932469933 2.34588016280789 1.4609767665395545 0.38539939571301135 0.4640393957283391 0.7730131319140675 2.0227304501465655 2.1114199354117815 1.0695367516687277 -0.02745050952950636 -0.9655238904039103 1.6750645791778493
10 120 0 0 0 -0.30819338254510703 1.7614575334969627 2.1470459847482766 -0.2592356129505765 1.0477419564353434 1.3821526750203774 2.3734525012203367 1.2053024924294244 0.0143359196475863 -0.8539107434994202 0.4576335579997385 2.4109455799465414 2.5363799453485125 0.6940645390804125 0.5452778570475946 -0.2969038145158179 1.2290983670491782
11 132 0 0 0 -0.36561143792895723 1.5380050686130686 2.231719935393313 0.3009641486518604 1.5997071177142548 1.4746678989996944 2.3308932685563137 1.159099380128 0.8092957043577595 -0.4706029732634777 0.7640901683392122 2.6807992427955374 1.8838111724442252 0.08126309064823906 0.4930933990169955 -0.6253149552228013 1.0990118823884143
12 144 0 0 0 -0.5081541705909596 1.7362185587823922 1.9859586912672447 -0.10183884915951268 0.8102893114821972 1.2296659434573702 2.619540809244527 1.597667685812978 0.9369948464201495 -0.14805886574834312 0.7745792184697402 2.7442685152682205 2.729619165662078 -0.08716848956986688 -0.03301819431078228 -1.4047204172271306 0.8093545264793577
