% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=500316, Tue Jan 13 19:49:53 2026
1 12 0.47326344519129404 1.0000470599308133 1.0 1.0 1.0000029411807958 1.0000058823702422 1.000008823568339 1.0000117647750868 1.000014705990485 1.000017647214534 1.0000205884472333 1.0000235296885833 1.0000264709385844 1.000029412197236 1.0000323534645386 1.0000352947404918 1.000038236025096 1.0000411773183506 1.0000441186202564 1.0000470599308133
2 24 0.4808801952496773 1.0797149916782955 0.9499884824452266 0.9499884824452266 0.9546117529673599 0.9839549730722158 0.9886257848090295 0.9946969969380514 0.9997426185090784 1.0000128798425023 1.000022393191401 1.000023123576351 1.0000278620611043 1.0000312412951284 1.000577702617958 1.00262573881264 1.0060368074057782 1.0131945338138684 1.0295963605362788 1.0797149916782955
3 36 0.500753998960267 1.1081381355415933 0.9345668700317834 0.9345668700317834 0.9393894330352074 0.9663607548175721 0.9751230827732869 0.9849579544320581 0.9912979254076729 0.9938391484637874 0.9974181777755293 0.9997101115516753 1.0011865488986862 1.0031420320678448 1.006074760642488 1.0089669141424915 1.010963951191158 1.0405964127645158 1.0499584567326907 1.1081381355415933
4 48 0.5438555018934169 1.1491962498559984 0.9289831124196111 0.9289831124196111 0.9317733524513033 0.9546007494508018 0.961639939246416 0.9687454672484348 0.9744755244196027 0.9809618818294251 0.9960574928601765 0.9990582767894758 1.0008181363860356 1.0044295758795654 1.008646746571876 1.025169063767002 1.0359161236732664 1.0499281821980389 1.0636051544783975 1.1491962498559984
5 60 0.6027066328007529 1.2195179116841555 0.9211848021540904 0.9211848021540904 0.9282568799689647 0.9483543410572304 0.9578064451993672 0.9614807130013308 0.9705287834042325 0.9793210885133874 0.9817765757079261 0.9886419312258301 0.9971768961481733 1.0088047219645004 1.015826666114496 1.0317196286106756 1.0442136289429262 1.049144030190796 1.0867249617667816 1.2195179116841555
6 72 0.693713715125349 1.264790044721011 0.9066404976073842 0.9066404976073842 0.9280964376632678 0.9419907729352833 0.9501934430046122 0.9574863502691113 0.9689470177141333 0.9750924993591767 0.9878091631772069 0.9931061814320358 0.9979759920346026 1.0069082686146464 1.022397673985045 1.0354419911144734 1.0405516764808371 1.0517528141702592 1.0865479246856877 1.264790044721011
7 84 0.7703230352664199 1.3109442549028998 0.8947828568968909 0.8947828568968909 0.928311105786668 0.9390821070949829 0.9481325881649159 0.9551854607846504 0.9621961258113507 0.9772939508741819 0.9833513243508144 0.9882170196748046 0.9988483910001703 1.0078069769394324 1.0130904864313313 1.034695383197814 1.0421373874307698 1.0600998170443177 1.0796010401509601 1.3109442549028998
8 96 0.8487664161490747 1.3289603417607763 0.8976426541152377 0.8976426541152377 0.9177429547020902 0.9350934657363085 0.9376659747359914 0.9432162577465505 0.9571389193403879 0.9754164232608159 0.9811160070128547 0.9892401492741113 0.997615436503589 1.0045800221885162 1.011159083199909 1.0344354326259357 1.0493205250303126 1.062384170665233 1.092165167939877 1.3289603417607763
9 108 0.9295077743598348 1.341256352749039 0.8897215224966987 0.8897215224966987 0.9148381162091886 0.9231461308396823 0.9316178430501718 0.9398230009440108 0.9536945966547338 0.9573807661278125 0.9751947467514329 0.9875797155071326 0.9985084294309413 1.004990454137187 1.0171759306277464 1.029257521945557 1.0479428018665353 1.0702762176978682 1.0959577987434905 1.341256352749039
10 120 1.0096925544860977 1.3759526141290463 0.8840397280189348 0.8840397280189348 0.9072610737493966 0.911267320191168 0.9249844756232533 0.9366547306635329 0.9484189365277151 0.9605480383553101 0.9731479795354014 0.9784865334835765 0.9972985243275686 1.0010628197998985 1.012569906938147 1.0364772263619837 1.0652369469946037 1.0728016379723102 1.1038564336822443 1.3759526141290463
